year;code;city;type;GDP;GDPPC
2018;3146206;Ouro Verde de Minas;Centro Local;48963,871;8223,69
2018;3146255;Padre Carvalho;Centro Local;55339,209;8739,61
2018;3146305;Padre Paraíso;Centro Local;172563,102;8605,78
2018;3146404;Paineiras;Centro Local;59441,609;13179,96
2018;3146503;Pains;Centro Local;286791,631;34678,55
2018;3146552;Pai Pedro;Centro Local;44555,389;7323,37
2018;3146602;Paiva;Centro Local;23637,977;15399,33
2018;3146701;Palma;Centro Local;72994,935;11024,76
2018;3146750;Palmópolis;Centro Local;49030,259;8645,79
2018;3146909;Papagaios;Centro Local;259373,43;16687,48
2018;3147006;Paracatu;Centro de Zona;4309964,12;46629,49
2018;3147105;Pará de Minas;Centro de Zona;2893644,372;31080,7
2018;3147204;Paraguaçu;Centro Local;469315,793;21912,21
2018;3147303;Paraisópolis;Centro de Zona;490449,716;23421,67
2018;3147402;Paraopeba;Centro Local;747549,687;30668,71
2018;3147501;Passabém;Centro Local;19814,394;11907,69
2018;3147600;Passa Quatro;Centro Local;372276,255;22847,44
2018;3147709;Passa Tempo;Centro Local;243877,384;30063,78
2018;3147808;Passa Vinte;Centro Local;32532,585;15885,05
2018;3147907;Passos;Centro Subregional;2478993,264;21745,94
2018;3147956;Patis;Centro Local;46285,861;7789,61
2018;3148004;Patos de Minas;Centro Subregional;4685826,763;31066,32
2018;3148103;Patrocínio;Centro de Zona;2875655,081;31937,17
2018;3148202;Patrocínio do Muriaé;Centro Local;90609,886;16031,47
2018;3148301;Paula Cândido;Centro Local;96725,463;10120,9
2018;3148400;Paulistas;Centro Local;47802,847;9858,29
2018;3148509;Pavão;Centro Local;70908,749;8360,89
2018;3148608;Peçanha;Centro de Zona;195169,425;11123,93
2018;3148707;Pedra Azul;Centro de Zona;298737,931;12284,14
2018;3148756;Pedra Bonita;Centro Local;66340,721;9390,05
2018;3148806;Pedra do Anta;Centro Local;37819,713;12199,91
2018;3148905;Pedra do Indaiá;Centro Local;92050,309;23192,32
2018;3149002;Pedra Dourada;Centro Local;30447,915;12302,19
2018;3149101;Pedralva;Centro Local;130913,721;11640,91
2018;3149150;Pedras de Maria da Cruz;Centro Local;82776,607;7227,5
2018;3149200;Pedrinópolis;Centro Local;115542,522;31865,01
2018;3149309;Pedro Leopoldo;Metrópole;1422695,296;22303,14
2018;3149408;Pedro Teixeira;Centro Local;22251,287;12307,13
2018;3149507;Pequeri;Centro Local;43029,884;12999,97
2018;3149606;Pequi;Centro Local;59805,347;13657,31
2018;3149705;Perdigão;Centro Local;198589,895;17654
2018;3149804;Perdizes;Centro Local;913865,32;57084,47
2018;3149903;Perdões;Centro Local;489428,709;22987,59
2018;3149952;Periquito;Centro Local;88656,336;12948,2
2018;3150000;Pescador;Centro Local;38966,236;9177,16
2018;3150109;Piau;Centro Local;77998,445;28229,62
2018;3150158;Piedade de Caratinga;Centro Local;89411,834;10611,42
2018;3150208;Piedade de Ponte Nova;Centro Local;49619,729;11985,44
2018;3150307;Piedade do Rio Grande;Centro Local;65404,858;14444,54
2018;3150406;Piedade dos Gerais;Centro Local;64536,827;13024,59
2018;3150505;Pimenta;Centro Local;189440,657;21948,87
2018;3150539;Pingo d'Água;Centro Local;40589,041;8293,63
2018;3150570;Pintópolis;Centro Local;60199,723;8037,35
2018;3150604;Piracema;Centro Local;147032,641;22898,71
2018;3150703;Pirajuba;Centro Local;305685,317;50576,66
2018;3150802;Piranga;Centro Local;161660,497;9175,87
2018;3150901;Piranguçu;Centro Local;65110,519;11935,93
2018;3151008;Piranguinho;Centro Local;109394,013;12794,62
2018;3151107;Pirapetinga;Centro Local;448658,847;41809,6
2018;3151206;Pirapora;Centro de Zona;2280150,641;40566,3
2018;3151305;Piraúba;Centro Local;158766,051;14678,81
2018;3151404;Pitangui;Centro de Zona;527091,479;18990,87
2018;3151503;Piumhi;Centro de Zona;866505,683;25148,18
2018;3151602;Planura;Centro Local;454914,678;38010,92
2018;3151701;Poço Fundo;Centro Local;307852,842;18396,85
2018;3151800;Poços de Caldas;Centro Subregional;7645804,448;46028,28
2018;3151909;Pocrane;Centro Local;90102,719;10590,35
2018;3152006;Pompéu;Centro Local;782137,62;24764,51
2018;3152105;Ponte Nova;Centro Subregional;1653388,614;27739,09
2018;3152131;Ponto Chique;Centro Local;38511,872;9089,42
2018;3152170;Ponto dos Volantes;Centro Local;85116,604;7057,18
2018;3152204;Porteirinha;Centro de Zona;335564,111;8842,27
2018;3152303;Porto Firme;Centro Local;90799,125;8101,28
2018;3152402;Poté;Centro Local;141258,855;8565,81
2018;3152501;Pouso Alegre;Capital Regional;7619096,379;51182,28
2018;3152600;Pouso Alto;Centro Local;224461,949;37529,17
2018;3152709;Prados;Centro Local;165690,383;18453,1
2018;3152808;Prata;Centro Local;975612,652;35235,94
2018;3152907;Pratápolis;Centro Local;154867,342;17920,31
2018;3153004;Pratinha;Centro Local;92751,201;25958,91
2018;3153103;Presidente Bernardes;Centro Local;47129,395;8730,9
2018;3153202;Presidente Juscelino;Centro Local;45331,771;12331,82
2018;3153301;Presidente Kubitschek;Centro Local;28095,464;9352,68
2018;3153400;Presidente Olegário;Centro Local;437850,597;22596,41
2018;3153509;Alto Jequitibá;Centro Local;96211,824;11545,88
2018;3153608;Prudente de Morais;Metrópole;147912,271;13915,92
2018;3153707;Quartel Geral;Centro Local;54366,429;15349,08
2018;3153806;Queluzito;Centro Local;28867,121;14926,12
2018;3153905;Raposos;Metrópole;183797,642;11291,86
2018;3154002;Raul Soares;Centro Local;312885,034;13138,7
2018;3154101;Recreio;Centro Local;101604,191;9663,7
2018;3154150;Reduto;Centro Local;90194,241;12694,47
2018;3154200;Resende Costa;Centro Local;180928,877;15789,24
2018;3154309;Resplendor;Centro de Zona;222842,021;12808,48
2018;3154408;Ressaquinha;Centro Local;202226,781;42148,14
2018;3154457;Riachinho;Centro Local;99780,04;12261
2018;3154507;Riacho dos Machados;Centro Local;284344,75;29972,04
2018;3154606;Ribeirão das Neves;Metrópole;4102356,553;12392,14
2018;3154705;Ribeirão Vermelho;Centro Local;86101,258;21423,55
2018;3154804;Rio Acima;Metrópole;190997,64;18719,75
2018;3154903;Rio Casca;Centro Local;194309,215;14225,73
2018;3155009;Rio Doce;Centro Local;43002,719;16545,87
2018;3155108;Rio do Prado;Centro Local;41184,493;7970,68
2018;3155207;Rio Espera;Centro Local;48191,779;8684,77
2018;3155306;Rio Manso;Centro Local;85413,81;14769,81
2018;3155405;Rio Novo;Centro Local;106745,279;11938,85
2018;3155504;Rio Paranaíba;Centro Local;516028,514;41984,26
2018;3155603;Rio Pardo de Minas;Centro Local;274912,825;8931,83
2018;3155702;Rio Piracicaba;Centro Local;561566,096;39144,44
2018;3155801;Rio Pomba;Centro de Zona;340558,648;19070,37
2018;3155900;Rio Preto;Centro Local;52621,079;9625,22
2018;3156007;Rio Vermelho;Centro Local;112073,388;8649,64
2018;3156106;Ritápolis;Centro Local;64212,74;13815,13
2018;3156205;Rochedo de Minas;Centro Local;26286,466;11483,82
2018;3156304;Rodeiro;Centro Local;395555,211;49500,09
2018;3156403;Romaria;Centro Local;140024,601;39476,91
2018;3156452;Rosário da Limeira;Centro Local;47124,282;10320,69
2018;3156502;Rubelita;Centro Local;55939,119;9025,35
2018;3156601;Rubim;Centro Local;85073,022;8319,29
2018;3156700;Sabará;Metrópole;2919828,871;21561,12
2018;3156809;Sabinópolis;Centro Local;180592,478;11632,37
2018;3156908;Sacramento;Centro Local;1338217,918;51491,7
2018;3157005;Salinas;Centro de Zona;545165,13;13184,48
2018;3157104;Salto da Divisa;Centro Local;102989,856;14698,14
2018;3157203;Santa Bárbara;Centro de Zona;826673,443;26833,95
2018;3157252;Santa Bárbara do Leste;Centro Local;89354,166;11013,7
2018;3157278;Santa Bárbara do Monte Verde;Centro Local;49807,118;15979,18
2018;3157302;Santa Bárbara do Tugúrio;Centro Local;57807,476;12978,78
2018;3157336;Santa Cruz de Minas;Centro Local;92010,69;10772,82
2018;3157377;Santa Cruz de Salinas;Centro Local;37016,704;8862,03
2018;3157401;Santa Cruz do Escalvado;Centro Local;52286,934;10909,02
2018;3157500;Santa Efigênia de Minas;Centro Local;44519,904;10031,52
2018;3157609;Santa Fé de Minas;Centro Local;38652,969;9998,18
2018;3157658;Santa Helena de Minas;Centro Local;46652,121;7352,58
2018;3157708;Santa Juliana;Centro Local;768264,762;55902,26
2018;3157807;Santa Luzia;Metrópole;3986002,832;18272,1
2018;3157906;Santa Margarida;Centro Local;263726,995;16369,37
2018;3158003;Santa Maria de Itabira;Centro Local;163115,116;15053,07
2018;3158102;Santa Maria do Salto;Centro Local;40948,429;7802,67
2018;3158201;Santa Maria do Suaçuí;Centro de Zona;138884,129;9499,6
2018;3158300;Santana da Vargem;Centro Local;137075,575;19230,58
2018;3158409;Santana de Cataguases;Centro Local;40339,866;10469,73
2018;3158508;Santana de Pirapama;Centro Local;84234,791;10945,27
2018;3158607;Santana do Deserto;Centro Local;39386,383;9918,5
2018;3158706;Santana do Garambéu;Centro Local;30805,291;12635,48
2018;3158805;Santana do Jacaré;Centro Local;78652,242;16362,02
2018;3158904;Santana do Manhuaçu;Centro Local;111886,076;12888,62
2018;3158953;Santana do Paraíso;Capital Regional;647373,864;19077,44
2018;3159001;Santana do Riacho;Centro Local;63359,619;14824,43
2018;3159100;Santana dos Montes;Centro Local;33894,033;8945,38
2018;3159209;Santa Rita de Caldas;Centro Local;157353,771;17534,41
2018;3159308;Santa Rita de Jacutinga;Centro Local;56237,707;11465,38
2018;3159357;Santa Rita de Minas;Centro Local;79840,22;11158,66
2018;3159407;Santa Rita de Ibitipoca;Centro Local;52334,087;15173,7
2018;3159506;Santa Rita do Itueto;Centro Local;93541,08;16939,71
2018;3159605;Santa Rita do Sapucaí;Centro Local;1469316,904;34369,18
2018;3159704;Santa Rosa da Serra;Centro Local;56890,681;17017,85
2018;3159803;Santa Vitória;Centro Local;1339212,044;68299,27
2018;3159902;Santo Antônio do Amparo;Centro Local;284464,922;15431,54
2018;3160009;Santo Antônio do Aventureiro;Centro Local;45412,538;12607,59
2018;3160108;Santo Antônio do Grama;Centro Local;60167,673;15282,62
2018;3160207;Santo Antônio do Itambé;Centro Local;35674,985;9201,7
2018;3160306;Santo Antônio do Jacinto;Centro Local;88544,727;7582,83
2018;3160405;Santo Antônio do Monte;Centro Local;574804,838;20489,23
2018;3160454;Santo Antônio do Retiro;Centro Local;49804,523;6863,91
2018;3160504;Santo Antônio do Rio Abaixo;Centro Local;22882,415;12927,92
2018;3160603;Santo Hipólito;Centro Local;35763,757;11503,3
2018;3160702;Santos Dumont;Centro de Zona;938710,743;20163,48
2018;3160801;São Bento Abade;Centro Local;60876,157;11662,1
2018;3160900;São Brás do Suaçuí;Centro Local;54304,324;14594,01
2018;3160959;São Domingos das Dores;Centro Local;72561,69;12888,4
2018;3161007;São Domingos do Prata;Centro Local;251805,317;14477,39
2018;3161056;São Félix de Minas;Centro Local;37337,294;11056,35
2018;3161106;São Francisco;Centro de Zona;505202,641;8995,29
2018;3161205;São Francisco de Paula;Centro Local;98700,654;15103,39
2018;3161304;São Francisco de Sales;Centro Local;133112,769;21469,8
2018;3161403;São Francisco do Glória;Centro Local;54553,958;11158,51
2018;3161502;São Geraldo;Centro Local;200118,937;16451,74
2018;3161601;São Geraldo da Piedade;Centro Local;36314,594;9044,73
2018;3161650;São Geraldo do Baixio;Centro Local;39077,96;9860,7
2018;3161700;São Gonçalo do Abaeté;Centro Local;227991,162;32932,42
2018;3161809;São Gonçalo do Pará;Centro Local;244270,413;19992,67
2018;3161908;São Gonçalo do Rio Abaixo;Centro Local;3648790,293;337288,81
2018;3162005;São Gonçalo do Sapucaí;Centro Local;615579,097;24300,45
2018;3162104;São Gotardo;Centro de Zona;827780,633;23553,3
2018;3162203;São João Batista do Glória;Centro Local;147321,022;19889,43
2018;3162252;São João da Lagoa;Centro Local;41424,666;8460,92
2018;3162302;São João da Mata;Centro Local;43119,03;15662,56
2018;3162401;São João da Ponte;Centro Local;198389,116;7861,66
2018;3162450;São João das Missões;Centro Local;81451,383;6314,55
2018;3162500;São João del Rei;Centro Subregional;2147957,699;23958,57
2018;3162559;São João do Manhuaçu;Centro Local;115912,138;10132,18
2018;3162575;São João do Manteninha;Centro Local;58653,616;10116,18
2018;3162609;São João do Oriente;Centro Local;84875,62;11237,34
2018;3162658;São João do Pacuí;Centro Local;33688,366;7675,64
2018;3162708;São João do Paraíso;Centro Local;215927,203;9179,02
2018;3162807;São João Evangelista;Centro de Zona;170603,121;10810,67
2018;3162906;São João Nepomuceno;Centro de Zona;395350,944;15048,38
2018;3162922;São Joaquim de Bicas;Metrópole;624434,05;20150,18
2018;3162948;São José da Barra;Centro Local;556366,551;75480,47
2018;3162955;São José da Lapa;Metrópole;474664,471;20297,82
2018;3163003;São José da Safira;Centro Local;38540,722;9057,75
2018;3163102;São José da Varginha;Centro Local;82144,773;16672,37
2018;3163201;São José do Alegre;Centro Local;50178,714;11995,87
2018;3163300;São José do Divino;Centro Local;37522,701;9708,33
2018;3163409;São José do Goiabal;Centro Local;53808,597;9865,9
2018;3163508;São José do Jacuri;Centro Local;62867,51;9706,27
2018;3163607;São José do Mantimento;Centro Local;32025,228;11540,62
2018;3163706;São Lourenço;Centro Subregional;1044105,052;22953,42
2018;3163805;São Miguel do Anta;Centro Local;76951,725;11099,34
2018;3163904;São Pedro da União;Centro Local;91019,041;19328,74
2018;3164001;São Pedro dos Ferros;Centro Local;112982,142;14377,98
2018;3164100;São Pedro do Suaçuí;Centro Local;59981,566;11336,53
2018;3164209;São Romão;Centro Local;160968,2;13260,42
2018;3164308;São Roque de Minas;Centro Local;205427,973;29238,25
2018;3164407;São Sebastião da Bela Vista;Centro Local;373127,643;68401,03
2018;3164431;São Sebastião da Vargem Alegre;Centro Local;50224,82;16791,98
2018;3164472;São Sebastião do Anta;Centro Local;64937,902;10022,83
2018;3164506;São Sebastião do Maranhão;Centro Local;76771,942;7579,42
2018;3164605;São Sebastião do Oeste;Centro Local;403884,202;60425,52
2018;3164704;São Sebastião do Paraíso;Centro de Zona;1766205,382;25070,34
2018;3164803;São Sebastião do Rio Preto;Centro Local;19624,15;12910,62
2018;3164902;São Sebastião do Rio Verde;Centro Local;28308,534;12688,72
2018;3165008;São Tiago;Centro Local;169579,353;15526,4
2018;3165107;São Tomás de Aquino;Centro Local;126681,285;17989,39
2018;3165206;São Thomé das Letras;Centro Local;91425,307;12957,1
2018;3165305;São Vicente de Minas;Centro Local;161361,115;20991,43
2018;3165404;Sapucaí-Mirim;Centro Local;101552,757;14784,21
2018;3165503;Sardoá;Centro Local;61211,187;9815,78
2018;3165537;Sarzedo;Metrópole;908285,819;28322,86
2018;3165552;Setubinha;Centro Local;90342,698;7445,42
2018;3165560;Sem-Peixe;Centro Local;30092,446;11308,7
2018;3165578;Senador Amaral;Centro Local;60505,038;11305,13
2018;3165602;Senador Cortes;Centro Local;27480,809;13692,48
2018;3165701;Senador Firmino;Centro Local;80178,47;10326,95
2018;3165800;Senador José Bento;Centro Local;22663,398;14668,87
2018;3165909;Senador Modestino Gonçalves;Centro Local;98344,13;23365,2
2018;3166006;Senhora de Oliveira;Centro Local;69419,505;11997,84
2018;3166105;Senhora do Porto;Centro Local;36283,471;10287,35
2018;3166204;Senhora dos Remédios;Centro Local;82274,025;7872,36
2018;3166303;Sericita;Centro Local;74557,87;10186,89
2018;3166402;Seritinga;Centro Local;35405,674;19158,91
2018;3166501;Serra Azul de Minas;Centro Local;33527,716;7809,86
2018;3166600;Serra da Saudade;Centro Local;18788,958;23904,53
2018;3166709;Serra dos Aimorés;Centro Local;88080,393;10141,67
2018;3166808;Serra do Salitre;Centro Local;476411,844;41452,35
2018;3166907;Serrania;Centro Local;133567,582;17414,29
2018;3166956;Serranópolis de Minas;Centro Local;35272,167;7422,59
2018;3167004;Serranos;Centro Local;28767,514;14602,8
2018;3167103;Serro;Centro de Zona;232487,487;11074,52
2018;3167202;Sete Lagoas;Metrópole;8526458,749;35933,26
2018;3167301;Silveirânia;Centro Local;27214,144;12052,32
2018;3167400;Silvianópolis;Centro Local;94520,084;15179,07
2018;3167509;Simão Pereira;Centro Local;71720,019;27457,89
2018;3167608;Simonésia;Centro Local;186228,435;9536,48
2018;3167707;Sobrália;Centro Local;52836,594;9445,23
2018;3167806;Soledade de Minas;Centro Local;58278,347;9535,07
2018;3167905;Tabuleiro;Centro Local;50478,797;13311,92
2018;3168002;Taiobeiras;Centro de Zona;441826,393;13049,39
2018;3168051;Taparuba;Centro Local;34691,081;11122,5
2018;3168101;Tapira;Centro Local;621840,756;131997,61
2018;3168200;Tapiraí;Centro Local;39421,865;20980,24
2018;3168309;Taquaraçu de Minas;Centro Local;47258,209;11654,31
2018;3168408;Tarumirim;Centro Local;144603,003;10076,86
2018;3168507;Teixeiras;Centro Local;141892,442;12179,61
2018;3168606;Teófilo Otoni;Capital Regional;2516190,293;17942,67
2018;3168705;Timóteo;Capital Regional;3220968,12;36154,09
2018;3168804;Tiradentes;Centro Local;162717,457;20633,71
2018;3168903;Tiros;Centro Local;197716,238;30236,46
2018;3169000;Tocantins;Centro Local;275083,629;16569,31
2018;3169059;Tocos do Moji;Centro Local;51365,862;12549,69
2018;3169109;Toledo;Centro Local;74814,61;12033,88
2018;3169208;Tombos;Centro Local;98173,63;11970,93
2018;3169307;Três Corações;Centro de Zona;2312182,171;29300,4
2018;3169356;Três Marias;Centro Local;2702819,78;84505,37
2018;3169406;Três Pontas;Centro de Zona;1346401,582;23810,73
2018;3169505;Tumiritinga;Centro Local;55936,072;8351,16
2018;3169604;Tupaciguara;Centro Local;650941,992;25776,82
2018;3169703;Turmalina;Centro de Zona;371873,501;18784,34
2018;3169802;Turvolândia;Centro Local;100311,021;20030,16
2018;3169901;Ubá;Centro Subregional;2729152,624;23884,41
2018;3170008;Ubaí;Centro Local;98354,88;7889,85
2018;3170057;Ubaporanga;Centro Local;122749,289;9860,17
2018;3170107;Uberaba;Capital Regional;14708608,13;44522,83
2018;3170206;Uberlândia;Capital Regional;37442790,98;54801,25
2018;3170305;Umburatiba;Centro Local;29917,391;11392,76
2018;3170404;Unaí;Centro de Zona;3256006,428;38850,78
2018;3170438;União de Minas;Centro Local;111083,184;25683,97
2018;3170479;Uruana de Minas;Centro Local;49844,911;15257,09
2018;3170503;Urucânia;Centro Local;170818,988;16470,83
2018;3170529;Urucuia;Centro Local;131161,725;7926,62
2018;3170578;Vargem Alegre;Centro Local;64500,002;9936,84
2018;3170602;Vargem Bonita;Centro Local;43534,306;20173,45
2018;3170651;Vargem Grande do Rio Pardo;Centro Local;46804,169;9385,24
2018;3170701;Varginha;Capital Regional;5512852,515;40994,76
2018;3170750;Varjão de Minas;Centro Local;149665,978;21166,17
2018;3170800;Várzea da Palma;Centro de Zona;716403,681;18288,2
2018;3170909;Varzelândia;Centro Local;157436,386;8142,56
2018;3171006;Vazante;Centro de Zona;717894,84;34956,17
2018;3171030;Verdelândia;Centro Local;83238,487;8984,19
2018;3171071;Veredinha;Centro Local;99425,111;17406,36
2018;3171105;Veríssimo;Centro Local;113015,151;28604,19
2018;3171154;Vermelho Novo;Centro Local;46164,064;9553,82
2018;3171204;Vespasiano;Metrópole;2434249,295;19415,59
2018;3171303;Viçosa;Centro Subregional;1630869,899;20832,2
2018;3171402;Vieiras;Centro Local;38041,843;10482,73
2018;3171501;Mathias Lobato;Centro Local;32729,032;10142,25
2018;3171600;Virgem da Lapa;Centro Local;116101,185;8435,13
2018;3171709;Virgínia;Centro Local;115620,99;13312,72
2018;3171808;Virginópolis;Centro de Zona;147845,569;14031,09
2018;3171907;Virgolândia;Centro Local;47505,654;8764,88
2018;3172004;Visconde do Rio Branco;Centro de Zona;1122786,09;26638,5
2018;3172103;Volta Grande;Centro Local;83919,323;16005,97
2018;3172202;Wenceslau Braz;Centro Local;26722,574;10446,67
2018;3200102;Afonso Cláudio;Centro de Zona;464361,777;15115,94
2018;3200136;Águia Branca;Centro Local;179501,065;18595,37
2018;3200169;Água Doce do Norte;Centro Local;139317,731;12516,19
2018;3200201;Alegre;Centro Local;495241,013;16201,29
2018;3200300;Alfredo Chaves;Centro Local;327218,41;22464,53
2018;3200359;Alto Rio Novo;Centro Local;87119,462;11172,03
2018;3200409;Anchieta;Centro Local;942571,56;32801,07
2018;3200508;Apiacá;Centro Local;100541,621;13264,07
2018;3200607;Aracruz;Centro de Zona;5290571,06;53275,98
2018;3200706;Atílio Vivacqua;Centro Local;277596,645;23595,12
2018;3200805;Baixo Guandu;Centro Local;723976,96;23458,52
2018;3200904;Barra de São Francisco;Centro de Zona;867065,827;19565,97
2018;3201001;Boa Esperança;Centro Local;222058,317;14821,67
2018;3201100;Bom Jesus do Norte;Centro Local;151692,141;15306,98
2018;3201159;Brejetuba;Centro Local;244587,303;19755,05
2018;3201209;Cachoeiro de Itapemirim;Capital Regional;4966598,984;23955,74
2018;3201308;Cariacica;Capital Regional;9786631,776;25849,32
2018;3201407;Castelo;Centro de Zona;946337,844;25359,43
2018;3201506;Colatina;Centro Subregional;3484699,132;28661,78
2018;3201605;Conceição da Barra;Centro Local;471723,481;15291,37
2018;3201704;Conceição do Castelo;Centro Local;218534,843;17291,89
2018;3201803;Divino de São Lourenço;Centro Local;61319,134;14135,35
2018;3201902;Domingos Martins;Centro Local;735227,404;21809,72
2018;3202009;Dores do Rio Preto;Centro Local;142432,208;21173,21
2018;3202108;Ecoporanga;Centro Local;310414,239;13488,06
2018;3202207;Fundão;Centro Local;475925,322;22597,47
2018;3202256;Governador Lindenberg;Centro Local;207711,078;16570,49
2018;3202306;Guaçuí;Centro Local;528464,815;17266,14
2018;3202405;Guarapari;Capital Regional;2307089,172;18759,57
2018;3202454;Ibatiba;Centro Local;346649,782;13471,54
2018;3202504;Ibiraçu;Centro Local;261085,778;21114,9
2018;3202553;Ibitirama;Centro Local;124120,686;13916,44
2018;3202603;Iconha;Centro Local;331865,978;24144,49
2018;3202652;Irupi;Centro Local;218440,806;16516,01
2018;3202702;Itaguaçu;Centro Local;258920,666;18351,45
2018;3202801;Itapemirim;Centro Local;5704489,471;167621,34
2018;3202900;Itarana;Centro Local;217697,307;20500,74
2018;3203007;Iúna;Centro Local;429709,43;14802,25
2018;3203056;Jaguaré;Centro Local;607264,151;20307,12
2018;3203106;Jerônimo Monteiro;Centro Local;148005,256;12602,63
2018;3203130;João Neiva;Centro Local;493455,049;29701,16
2018;3203163;Laranja da Terra;Centro Local;132258,696;12066,3
2018;3203205;Linhares;Centro Subregional;6088559,724;35738,53
2018;3203304;Mantenópolis;Centro Local;162925,944;10723,04
2018;3203320;Marataízes;Centro Local;2541242,597;66685,28
2018;3203346;Marechal Floriano;Centro Local;433510,449;26330,81
2018;3203353;Marilândia;Centro Local;262614,644;20678,32
2018;3203403;Mimoso do Sul;Centro Local;463351,831;17691,26
2018;3203502;Montanha;Centro Local;343593,601;18305,47
2018;3203601;Mucurici;Centro Local;69791,083;12570,44
2018;3203700;Muniz Freire;Centro Local;308794,388;17532,19
2018;3203809;Muqui;Centro Local;187120,316;12174,39
2018;3203908;Nova Venécia;Centro de Zona;1005947,753;20207,87
2018;3204005;Pancas;Centro Local;277010,334;12013,11
2018;3204054;Pedro Canário;Centro Local;303281,42;11672,75
2018;3204104;Pinheiros;Centro Local;485818,384;18152,61
2018;3204203;Piúma;Centro Local;641238,727;30016,32
2018;3204252;Ponto Belo;Centro Local;82124,617;10550,44
2018;3204302;Presidente Kennedy;Centro Local;6699478,157;583171,85
2018;3204351;Rio Bananal;Centro Local;383294,459;20163,84
2018;3204401;Rio Novo do Sul;Centro Local;196646,225;16926
2018;3204500;Santa Leopoldina;Centro Local;204963,483;16663,7
2018;3204559;Santa Maria de Jetibá;Centro Local;1363363,105;34213,23
2018;3204609;Santa Teresa;Centro Local;482176,416;20612,88
2018;3204658;São Domingos do Norte;Centro Local;252603,358;29410,1
2018;3204708;São Gabriel da Palha;Centro de Zona;603336,783;16148,84
2018;3204807;São José do Calçado;Centro Local;160076,432;15150,14
2018;3204906;São Mateus;Centro Subregional;2411975,428;18764,1
2018;3204955;São Roque do Canaã;Centro Local;197936,8;16068,91
2018;3205002;Serra;Capital Regional;23118447,89;45544,8
2018;3205010;Sooretama;Centro Local;514567,045;17473,16
2018;3205036;Vargem Alta;Centro Local;342654,533;16157,61
2018;3205069;Venda Nova do Imigrante;Centro de Zona;612948,971;24715,68
2018;3205101;Viana;Capital Regional;2467152,142;32060,09
2018;3205150;Vila Pavão;Centro Local;140340,429;15302,63
2018;3205176;Vila Valério;Centro Local;276433,447;19623,3
2018;3205200;Vila Velha;Capital Regional;12124129,14;24936,1
2018;3205309;Vitória;Capital Regional;26380111,45;73632,55
2018;3300100;Angra dos Reis;Centro Subregional;8936325,363;44590,88
2018;3300159;Aperibé;Centro Local;181447,673;15625,88
2018;3300209;Araruama;Centro de Zona;2671409,987;20480,15
2018;3300225;Areal;Centro Local;314272,808;25200,29
2018;3300233;Armação dos Búzios;Centro Local;2550286,564;76723,42
2018;3300258;Arraial do Cabo;Centro Local;1291931,723;42927,02
2018;3300308;Barra do Piraí;Capital Regional;2059585,379;20602,24
2018;3300407;Barra Mansa;Capital Regional;5163796,36;28067,77
2018;3300456;Belford Roxo;Metrópole;7933424,001;15598,12
2018;3300506;Bom Jardim;Centro Local;671855,33;24638,06
2018;3300605;Bom Jesus do Itabapoana;Centro de Zona;761375,652;20586,07
2018;3300704;Cabo Frio;Centro Subregional;10970087,26;49297,56
2018;3300803;Cachoeiras de Macacu;Centro Local;1032921,698;17638,69
2018;3300902;Cambuci;Centro Local;336742,15;21730,91
2018;3300936;Carapebus;Centro Local;521855,662;32536,67
2018;3300951;Comendador Levy Gasparian;Centro Local;389184,77;45550,65
2018;3301009;Campos dos Goytacazes;Capital Regional;32313154,23;64186,76
2018;3301108;Cantagalo;Centro Local;737718,644;36562,36
2018;3301157;Cardoso Moreira;Centro Local;279301,15;21776,17
2018;3301207;Carmo;Centro Local;455486,11;24286,12
2018;3301306;Casimiro de Abreu;Centro Local;2187813,626;50532,71
2018;3301405;Conceição de Macabu;Centro Local;355129,999;15397,59
2018;3301504;Cordeiro;Centro Local;507446,228;23270,95
2018;3301603;Duas Barras;Centro Local;209547,611;18294,71
2018;3301702;Duque de Caxias;Metrópole;41595844,68;45490,61
2018;3301801;Engenheiro Paulo de Frontin;Centro Local;260408,751;18695,44
2018;3301850;Guapimirim;Metrópole;976315,322;16377,56
2018;3301876;Iguaba Grande;Centro Local;489244,307;17622,8
2018;3301900;Itaboraí;Metrópole;4474777,428;18746,84
2018;3302007;Itaguaí;Metrópole;8054417,421;63968,12
2018;3302056;Italva;Centro Local;306438,656;20276,49
2018;3302106;Itaocara;Centro de Zona;542632,423;23342,04
2018;3302205;Itaperuna;Centro Subregional;2787492,734;27161,66
2018;3302254;Itatiaia;Centro Local;4931799,795;156381,39
2018;3302270;Japeri;Metrópole;1437338,826;13825,88
2018;3302304;Laje do Muriaé;Centro Local;136117,064;18429,06
2018;3302403;Macaé;Centro Subregional;15405621,63;61223,07
2018;3302452;Macuco;Centro Local;153464,16;27532,14
2018;3302502;Magé;Metrópole;3880686,153;15926,84
2018;3302601;Mangaratiba;Metrópole;3591900,093;82215,21
2018;3302700;Maricá;Metrópole;26982458,63;171003,42
2018;3302809;Mendes;Centro Local;321861,179;17324,86
2018;3302858;Mesquita;Centro Local;2261969,179;12879,91
2018;3302908;Miguel Pereira;Centro Local;589545,608;23125,78
2018;3303005;Miracema;Centro Local;529167,144;19458,25
2018;3303104;Natividade;Centro Local;280723,758;18319,22
2018;3303203;Nilópolis;Metrópole;2802534,296;17270,92
