code;name;city;state;type;uf_code
SINP;Campo Primavera;Santa Mônica;Paraná;Privado;41
SIHY;Tom Aviação Agrícola Ltda.;Itápolis;São Paulo;Privado;35
SSXO;Pousada das Águias;Presidente Castelo Branco;Paraná;Privado;41
SJDJ;Fazenda São José;Camapuã;Mato Grosso do Sul;Privado;50
SJNO;Fazenda Bela Nova;Itaju do Colônia;Bahia;Privado;29
SWKA;Fazenda Cachoeira 2;Buritizeiro;Minas Gerais;Privado;31
SJAL;Lagoa Grande;Iramaia;Bahia;Privado;29
SDCF;Fazenda Porto Ciriaco;Aquidauana;Mato Grosso do Sul;Privado;50
SDGT;Agrotec;Manacapuru;Amazonas;Privado;13
SDCU;Brigadeiro Francisco Pinto de Moura;Casimiro de Abreu;Rio de Janeiro;Privado;33
SNFS;Fazenda Barcelona V;Riachão das Neves;Bahia;Privado;29
SIMP;Fazenda Triunfo;Sonora;Mato Grosso do Sul;Privado;50
SJVV;Fazenda Viviane;Dueré;Tocantins;Privado;17
SSMW;ICA;Peruíbe;São Paulo;Privado;35
SJDI;Fazenda Ipiranga;Loanda;Paraná;Privado;41
SIMV;Fazenda Mata Velha;Uberaba;Minas Gerais;Privado;31
SIVK;Fazenda Ilha Verde;Corumbá;Mato Grosso do Sul;Privado;50
SWYV;Clube de Marte Ibirá de Pára-Quedismo;Ibirá;São Paulo;Privado;35
SWXB;Fazenda Jangada;Campo Verde;Mato Grosso;Privado;51
SJFI;Fazenda JAD;Santa Rita do Tocantins;Tocantins;Privado;17
SSFC;Safra;Dom Pedrito;Rio Grande do Sul;Privado;43
SJXX;Recreio;Ponta Porã;Mato Grosso do Sul;Privado;50
SNDI;Fazenda Dois Irmãos;Naviraí;Mato Grosso do Sul;Privado;50
SWUW;Fazenda Okuhara;Barra do Bugres;Mato Grosso;Privado;51
SDRQ;Fazenda Brinquinho;São Desidério;Bahia;Privado;29
SNFW;Fazenda Girua;Rio Verde de Mato Grosso;Mato Grosso do Sul;Privado;50
SSKO;Fazenda Matrinchã;Brasnorte;Mato Grosso;Privado;51
SJPE;Pedra;Pedra Lavrada;Paraíba;Privado;25
SDVM;Fazenda Minas Gerais;Pontes e Lacerda;Mato Grosso;Privado;51
SBON;Fazenda Renascer;Goiatins;Tocantins;Privado;17
SJZC;Destilaria São Luiz;Maraial;Pernambuco;Privado;26
SIIJ;São Geraldo;Bonito;Mato Grosso do Sul;Privado;50
SDMY;Fazenda Cambuhy;Matão;São Paulo;Privado;35
SITJ;Estância Tejo;Coxim;Mato Grosso do Sul;Privado;50
SSYP;Gessomar;Codó;Maranhão;Privado;21
SWOF;Fazenda Três Fronteiras;Alto Taquari;Mato Grosso;Privado;51
SJQV;Pousada Amazon Roosevelt;Novo Aripuanã;Amazonas;Privado;13
SJIV;Fazenda Veneza;Caseara;Tocantins;Privado;17
SDYG;Fazenda Rosa do Deserto;Ubaíra;Bahia;Privado;29
SJJJ;Aeroxingu;Altamira;Pará;Privado;15
SSEC;Fazenda F5;Tupaciguara;Minas Gerais;Privado;31
SISR;Fazenda Reunidas Sococo;Santa Izabel do Pará;Pará;Privado;15
SNGM;Fazenda Epemaju;São Félix do Xingu;Pará;Privado;15
SISK;Fazenda Cimal;Aporé;Goiás;Privado;52
SIJK;Fazenda Capuame;Camaçari;Bahia;Privado;29
SJTB;Fazenda Buriti;Chapada dos Guimarães;Mato Grosso;Privado;51
SSBA;Fazenda Arizona;Formosa do Rio Preto;Bahia;Privado;29
SDKZ;Caraparu 4;Uiramutã;Roraima;Privado;14
SSFW;Fazenda Progresso;Mucugê;Bahia;Privado;29
SSUD;Fazenda Serra Dourada;Itaituba;Pará;Privado;15
SINJ;Tamanduá Bandeira - MC;Ribas do Rio Pardo;Mato Grosso do Sul;Privado;50
SIXB;Fazenda Cambara;Porto dos Gaúchos;Mato Grosso;Privado;51
SJPW;Fazenda Boa Esperança;Lucas do Rio Verde;Mato Grosso;Privado;51
SNJL;J Lem;Luís Eduardo Magalhães;Bahia;Privado;29
SNAH;Fazenda Piloto Padrão KKS37/3;Duque de Caxias;Rio de Janeiro;Privado;33
SITA;Municipal de Taiobeiras;Taiobeiras;Minas Gerais;Privado;31
SIKM;Fazenda Viamão;Arame;Maranhão;Privado;21
SJYK;Baixo Catrimani;Caracaraí;Roraima;Privado;14
SDXI;Cel Porto;Camapuã;Mato Grosso do Sul;Privado;50
SNIJ;Joca Viol;Birigui;São Paulo;Privado;35
SJWL;Doutor Mauro de Souza Castro;Campo Largo;Paraná;Privado;41
SWKL;Fazenda Primavera do Terebinto;Alto Alegre dos Parecis;Rondônia;Privado;11
SSOZ;Fazenda Onça Parda;Antônio João;Mato Grosso do Sul;Privado;50
SWGQ;Fazenda Monte Alegre;Nova Olímpia;Mato Grosso;Privado;51
SWMH;Fazenda Bom Pastor;Itapirapuã;Goiás;Privado;52
SJJW;Fazenda Canamari;Quirinópolis;Goiás;Privado;52
SDFF;Fazenda Fusão;Lábrea;Amazonas;Privado;13
SSMF;Fazenda Santri;Barão de Melgaço;Mato Grosso;Privado;51
SSMK;El Dorado;Eldorado do Sul;Rio Grande do Sul;Privado;43
SDVK;Fazenda São Pedro;Nova Andradina;Mato Grosso do Sul;Privado;50
SWKP;Pista Aldeia Krãnhãmpare;São Félix do Xingu;Pará;Privado;15
SNVA;Fazenda Bela Vista;Cumaru do Norte;Pará;Privado;15
SILZ;Fazenda Santo Expedito IV;Rio Sono;Tocantins;Privado;17
SNQB;FERMAP;Sorriso;Mato Grosso;Privado;51
SDYW;Luzilandia;Luzilândia;Piauí;Privado;22
SIGF;Rumenos Sarkis Simão;Padre Bernardo;Goiás;Privado;52
SIFQ;Condomínio Menega;Flores da Cunha;Rio Grande do Sul;Privado;43
SIIU;Santa Marta;Campo Florido;Minas Gerais;Privado;31
SIIP;Fazenda Paraíso;Alfenas;Minas Gerais;Privado;31
SWEB;Bahiagliding;Formosa do Rio Preto;Bahia;Privado;29
SINM;Fazenda Mangabas;Santa Vitória;Minas Gerais;Privado;31
SSPH;Fazenda Santa Lucia;Lucas do Rio Verde;Mato Grosso;Privado;51
SNNC;Fazenda Namocoli;Corumbá;Mato Grosso do Sul;Privado;50
SIYA;CAT - Clube Aéreo Taquari;Vilhena;Rondônia;Privado;11
SIDF;Fazenda São José;Cáceres;Mato Grosso;Privado;51
SSJJ;Fazenda Brejon;Camapuã;Mato Grosso do Sul;Privado;50
SSSL;Fazenda Santa Luzia;Alto Paraíso;Paraná;Privado;41
SIVF;Fazenda Santa Cruz;Querência;Mato Grosso;Privado;51
SSSK;FC;Codó;Maranhão;Privado;21
SJCZ;Fazenda Cascata;Ipiranga do Norte;Mato Grosso;Privado;51
SSNK;Fazenda Campanário;Bodoquena;Mato Grosso do Sul;Privado;50
SSSF;Fazenda Frances;Acreúna;Goiás;Privado;52
SNCO;AGROPECUÁRIA SANTA PAOLA;Tacuru;Mato Grosso do Sul;Privado;50
SDDV;Usina Catanduva;Palmares Paulista;São Paulo;Privado;35
SDAJ;Fazenda Recanto;Jateí;Mato Grosso do Sul;Privado;50
SIBC;Fazenda Bonança;Pereira Barreto;São Paulo;Privado;35
SDTX;Fazenda São José;Ilha Solteira;São Paulo;Privado;35
SWKV;Fazenda Beira Rio;Itaúba;Mato Grosso;Privado;51
SJOX;Fazenda Alegria;São José do Xingu;Mato Grosso;Privado;51
SWSH;Fazenda Agropecuária Nossa Senhora Aparecida;João Pinheiro;Minas Gerais;Privado;31
SNNB;Fazenda Cana Brava;Paracatu;Minas Gerais;Privado;31
SNNM;Entre Rios;Guarapuava;Paraná;Privado;41
SIJG;Fazenda Jaguaretê;Guararapes;São Paulo;Privado;35
SWJS;Santa Rosa Pantanal Hotel;Poconé;Mato Grosso;Privado;51
SNXT;Pousada Alvorada;Barão de Melgaço;Mato Grosso;Privado;51
SBOF;FAZENDA BANDEIRANTES;Chapadão do Sul;Mato Grosso do Sul;Privado;50
SJML;Piolho;Pacaraima;Roraima;Privado;14
SJWT;Fazenda Tucumã;Correntina;Bahia;Privado;29
SIEF;Fazenda São José;Campo Grande;Mato Grosso do Sul;Privado;50
SWXX;Fazenda Canadá;Uberlândia;Minas Gerais;Privado;31
SDUM;Usina Vale do Pontal;Limeira do Oeste;Minas Gerais;Privado;31
SSED;Fazenda Escalada;Pedro Gomes;Mato Grosso do Sul;Privado;50
SNVY;Fazenda Ouro Verde;Paranhos;Mato Grosso do Sul;Privado;50
SWUL;Fazenda Furna Azul;Ananás;Tocantins;Privado;17
SDHS;Fazenda Ouro Branco ;Porto dos Gaúchos;Mato Grosso;Privado;51
SJYL;Baixo Mucajaí;Alto Alegre;Roraima;Privado;14
SISL;Fazenda Santa Lúcia;Barão de Melgaço;Mato Grosso;Privado;51
SJHN;Fazenda Meio Século;Itaquiraí;Mato Grosso do Sul;Privado;50
SWPT;Ventura I;São Desidério;Bahia;Privado;29
SWAS;Usina Açucareira Santo Antônio;Sertãozinho;São Paulo;Privado;35
SSOY;Fazenda Morada do Sol;Nova Maringá;Mato Grosso;Privado;51
SSHA;Aeroclube de Aquidauana;Aquidauana;Mato Grosso do Sul;Privado;50
SBOL;Fazenda Santa Lúcia;Aporé;Goiás;Privado;52
SDZX;Fazenda Suri;Campinápolis;Mato Grosso;Privado;51
SWOQ;Fazenda Vista Verde;Palmeira do Piauí;Piauí;Privado;22
SNIX;Fazenda Masutti;Campos de Júlio;Mato Grosso;Privado;51
SWFD;Fazenda Don Felipe;Ponta Porã;Mato Grosso do Sul;Privado;50
SNMB;Fazenda Santa Maria;Corumbá;Mato Grosso do Sul;Privado;50
SIVR;Fazenda Fortuna;Jacareacanga;Pará;Privado;15
SSXM;Fazenda Guaciara;Jateí;Mato Grosso do Sul;Privado;50
SIKX;Fazenda Água Boa ;Juara;Mato Grosso;Privado;51
SJHV;Granja 4 Irmãos - Taim;Rio Grande;Rio Grande do Sul;Privado;43
SNKB;Aeroclube de Campina Grande;Campina Grande;Paraíba;Privado;25
SNFN;Fazenda Santa Fé;Jardinópolis;São Paulo;Privado;35
SNDF;Fecularia Lopes;Itaúna do Sul;Paraná;Privado;41
SIRT;Fazenda Guapirama;Diamantino;Mato Grosso;Privado;51
SJXC;Usina Santa Cruz;Santa Cruz Cabrália;Bahia;Privado;29
SDMP;Fazenda DIMEP;Itatinga;São Paulo;Privado;35
SWPH;Fazenda Paulo Abreu;Barra do Garças;Mato Grosso;Privado;51
SNPN;Fazenda Água Fria;Lavínia;São Paulo;Privado;35
SIYH;Fazenda Cruzeiro;Rio Verde de Mato Grosso;Mato Grosso do Sul;Privado;50
SWRA;Fazenda Bela Vista;Nova Monte Verde;Mato Grosso;Privado;51
SWQT;Fazenda São Nicolau;Cotriguaçu;Mato Grosso;Privado;51
SJPR;Asas de Balsa Nova;Balsa Nova;Paraná;Privado;41
SDFH;Fazenda Amália;Santa Rosa de Viterbo;São Paulo;Privado;35
SSZK;Fazenda Água Santa;Perdizes;Minas Gerais;Privado;31
SSZY;Fazenda Nascente;Jaciara;Mato Grosso;Privado;51
SWEQ;Clube de Esportes Aéreos e Náuticos do Pará;Belém;Pará;Privado;15
SIHP;Fazenda Esperança;Itapeva;São Paulo;Privado;35
SDWX;Pista Sol Nascente;Itaituba;Pará;Privado;15
SIWO;Fazenda Juliana;Chupinguaia;Rondônia;Privado;11
SIJL;São João da Barra;São João da Barra;Rio de Janeiro;Privado;33
SWBK;Fazenda Paladino;São Desidério;Bahia;Privado;29
SWJX;Fazenda Eldorado;Gaúcha do Norte;Mato Grosso;Privado;51
SJMM;Pipi;Uiramutã;Roraima;Privado;14
SJBU;Fazenda Alto Jaborandir;Jaborandi;Bahia;Privado;29
SDSD;Samã I;Pacaraima;Roraima;Privado;14
SIGY;Fazenda Guadiana;Martinópolis;São Paulo;Privado;35
SBOG;Fazenda Vereda Grande;Vitória da Conquista;Bahia;Privado;29
SWFG;Fazenda Guanabara;Nova Alvorada do Sul;Mato Grosso do Sul;Privado;50
SWSN;Fazenda São Valentim;Pontes e Lacerda;Mato Grosso;Privado;51
SDDE;Fazenda Dois Irmãos;Manicoré;Amazonas;Privado;13
SSNF;Fazenda Naisa;Colômbia;São Paulo;Privado;35
SJMT;São Miguel Cachoeirinha;Pacaraima;Roraima;Privado;14
SNVP;Fazenda Paraíso;Várzea da Palma;Minas Gerais;Privado;31
SIVO;Fazenda Malu;Bom Jesus do Araguaia;Mato Grosso;Privado;51
SIGT;Fazenda Goiabeira;Itaberá;São Paulo;Privado;35
SWSC;Fazenda São Carlos;Paraíso das Águas;Mato Grosso do Sul;Privado;50
SNCQ;Dal Molin;Santa Izabel do Oeste;Paraná;Privado;41
SSHE;Fazenda Nova Guaporé;Comodoro;Mato Grosso;Privado;51
SSEX;Estância Caiman;Miranda;Mato Grosso do Sul;Privado;50
SSDQ;Fazenda Marema;Miranda;Mato Grosso do Sul;Privado;50
SWCJ;Fazenda Campo Alegre;Palmeira do Piauí;Piauí;Privado;22
SWML;Fazenda Nova Santa Rita;Itaituba;Pará;Privado;15
SNUX;Fazenda Santo Antônio;Ribas do Rio Pardo;Mato Grosso do Sul;Privado;50
SIXF;Fazenda Lageado;Três Lagoas;Mato Grosso do Sul;Privado;50
SINZ;Xanadu;Fernandes Pinheiro;Paraná;Privado;41
SNYO;Fazenda Rio Preto;Guararapes;São Paulo;Privado;35
SSZG;Fazenda São João;Paraíso das Águas;Mato Grosso do Sul;Privado;50
SDKL;Caracaranã;Normandia;Roraima;Privado;14
SWDS;Condomínio Aéreo Santos Dumont;Ji-Paraná;Rondônia;Privado;11
SIRN;Fazenda Jaó;Nova Xavantina;Mato Grosso;Privado;51
SJVB;Bugio;Pedrinhas Paulista;São Paulo;Privado;35
SWQC;Fazenda São Francisco;Rio Verde;Goiás;Privado;52
SNUJ;Fazenda São Francisco;Indiavaí;Mato Grosso;Privado;51
SWMO;Fazenda Mirandópolis;Juscimeira;Mato Grosso;Privado;51
SWFI;Fazenda Santa Paula;Cáceres;Mato Grosso;Privado;51
SJEQ;Fazenda Cristal;Corumbá;Mato Grosso do Sul;Privado;50
SSPC;Fazenda Santa Júlia;Cocalinho;Mato Grosso;Privado;51
SSTU;Fazenda Tujuri;Eldorado;Mato Grosso do Sul;Privado;50
SIOI;Fazenda Onça Parda;Novo Horizonte do Sul;Mato Grosso do Sul;Privado;50
SWUX;Fazenda 4 Amigos;Abreulândia;Tocantins;Privado;17
SWFL;Fazenda Peixe Bravo;Santa Terezinha;Mato Grosso;Privado;51
SNIS;Fazenda Rio Largo;Caxias;Maranhão;Privado;21
SITV;Fazenda Serra Dourada;Coxim;Mato Grosso do Sul;Privado;50
SJVU;Maicom Manica;Unaí;Minas Gerais;Privado;31
SJJL;Fazenda Campo Aberto;Barreiras;Bahia;Privado;29
SSCU;Fazenda Santa Marina;Santa Maria das Barreiras;Pará;Privado;15
SSDW;Fazenda Potrich;Sorriso;Mato Grosso;Privado;51
SNZV;Fazenda Jamaica;Ulianópolis;Pará;Privado;15
SNQW;Cururu;Jacareacanga;Pará;Privado;15
SWCF;Fazenda Califórnia;São Félix do Xingu;Pará;Privado;15
SJVF;Fazenda Várzea Funda;Cáceres;Mato Grosso;Privado;51
SJJF;Pousada do Rio Roosevelt;Novo Aripuanã;Amazonas;Privado;13
SIFJ;Fazenda Bom Jesus;Pedra Preta;Mato Grosso;Privado;51
SSQO;Fazenda Sequóia;Angelândia;Minas Gerais;Privado;31
SWVK;Fazenda Vale do Rio Celeste;Nova Ubiratã;Mato Grosso;Privado;51
SWYC;Fazenda Rancho Alegre I;Vila Bela da Santíssima Trindade;Mato Grosso;Privado;51
SIAO;Fazenda Araras;Corguinho;Mato Grosso do Sul;Privado;50
SDRV;Tenoar;Chapadão do Sul;Mato Grosso do Sul;Privado;50
SDFZ;Fazenda Santana;Riachão das Neves;Bahia;Privado;29
SDOQ;Fazenda Campo Claro;Ribeirão Cascalheira;Mato Grosso;Privado;51
SDCJ;Fazenda São Domingos;Alto Araguaia;Mato Grosso;Privado;51
SSWN;Fazenda Cayman;São Félix do Araguaia;Mato Grosso;Privado;51
SIUG;Fazenda Santa Irene;Sandovalina;São Paulo;Privado;35
SISX;Santa Terezinha;Aquidauana;Mato Grosso do Sul;Privado;50
SDHK;Fazenda Tulipa;Campinorte;Goiás;Privado;52
SJSB;Fazenda São Bento do Nabileque;Corumbá;Mato Grosso do Sul;Privado;50
SJLA;Flechal;Uiramutã;Roraima;Privado;14
SJXS;Veracel;Belmonte;Bahia;Privado;29
SSTY;Fazenda Tosana;Cabo Frio;Rio de Janeiro;Privado;33
SBQD;Fazenda Vaca Branca;Alta Floresta;Mato Grosso;Privado;51
SIIC;Celeiro 1;Jaborandi;Bahia;Privado;29
SSYR;José Mendes Ribeiro;São João dos Patos;Maranhão;Privado;21
SNIW;Fazenda Carmelo;Maracaju;Mato Grosso do Sul;Privado;50
SDZK;Waphuta;Alto Alegre;Roraima;Privado;14
SINA;Asas do Ar;Brasília;Distrito Federal;Privado;53
SNXA;Brigadeiro Sampaio;Tamboril;Ceará;Privado;23
SWFC;Fazenda Cedro;Lucas do Rio Verde;Mato Grosso;Privado;51
SNWJ;Fazenda Rancho Grande;Indiavaí;Mato Grosso;Privado;51
SWFQ;Fazenda Alvorada;Porto Nacional;Tocantins;Privado;17
SSBY;Orlando Chesini Ometto;Miranda;Mato Grosso do Sul;Privado;50
SDDI;Fazenda Tamara;Salmourão;São Paulo;Privado;35
SSVR;Adão Veríssimo;Itinga do Maranhão;Maranhão;Privado;21
SIFC;Coroa do Avião;Igarassu;Pernambuco;Privado;26
SJMR;Maragogipe;Iguatemi;Mato Grosso do Sul;Privado;50
SWWZ;Fazenda WSA;General Carneiro;Mato Grosso;Privado;51
SSQG;Fazenda Bom Gosto ;Rondon do Pará;Pará;Privado;15
SDOB;Fazenda São José O.B.;Tapiratiba;São Paulo;Privado;35
SDSG;Ipiranga;Alto Taquari;Mato Grosso;Privado;51
SWCD;Colider;Colíder;Mato Grosso;Privado;51
SIHB;Fazenda Soberana;Grajaú;Maranhão;Privado;21
SSVX;Valeu Boi Leilões;Rio Maria;Pará;Privado;15
SJPV;Reserva Pituba;Coruripe;Alagoas;Privado;27
SDDD;Fazenda São Francisco;Corumbá;Mato Grosso do Sul;Privado;50
SWAE;Uaicas;Alto Alegre;Roraima;Privado;14
SIDR;Retiro Piúva;Miranda;Mato Grosso do Sul;Privado;50
SDUF;Fazenda Touro Peru;Porto Murtinho;Mato Grosso do Sul;Privado;50
SWVS;Baía do Padre;Vila Bela da Santíssima Trindade;Mato Grosso;Privado;51
SJIR;Engenheiro Joaquim Martins;Iramaia;Bahia;Privado;29
SDHX;D'Tapes;Tapes;Rio Grande do Sul;Privado;43
SNYY;Sítio São Luiz;Boa Esperança;Paraná;Privado;41
SWRW;Fazenda Santa Alice;Mirassol d'Oeste;Mato Grosso;Privado;51
SNMD;Mundico Coelho;Itaituba;Pará;Privado;15
SWOZ;Fazenda Santo Antônio;Campo Verde;Mato Grosso;Privado;51
SJNG;Xidea;Alto Alegre;Roraima;Privado;14
SITI;Fazenda Baluarte;Lagoa dos Patos;Minas Gerais;Privado;31
SJRU;Fazenda Terra Roxa;Santa Maria das Barreiras;Pará;Privado;15
SIBK;Aeroclube de Bagé;Bagé;Rio Grande do Sul;Privado;43
SJCP;Fazenda São Roberto;Paraúna;Goiás;Privado;52
SWJA;FAZENDA AERO-AMIL;Itajaí;Santa Catarina;Privado;42
SJCS;Fazenda Santa Carmem;Porto Velho;Rondônia;Privado;11
SWGL;AAGV - Associação Aerodesportiva de Getulio Vargas;Getúlio Vargas;Rio Grande do Sul;Privado;43
SWGP;Nilton Perillo de Oliveira/ Palmeiras de Goiás;Palmeiras de Goiás;Goiás;Privado;52
SSPE;Essência Retiro do Rio Cuiabá;Nobres;Mato Grosso;Privado;51
SNXS;Agropecuária Lazarotto;Tapurah;Mato Grosso;Privado;51
SJAQ;Fazenda Renascença;Uruana de Minas;Minas Gerais;Privado;31
SNSH;São José;Santarém;Pará;Privado;15
SNPT;Fazenda Paraíso;Conceição das Alagoas;Minas Gerais;Privado;31
SNOJ;Fazenda Paz;Formosa do Rio Preto;Bahia;Privado;29
SNWX;Fazenda Vista Alegre;Campo Grande;Mato Grosso do Sul;Privado;50
SJGY;Fazenda Barriguda;São Domingos;Goiás;Privado;52
SIWX;Fazenda Comil;Sapezal;Mato Grosso;Privado;51
SIWD;Pequena Holanda I;Alto Parnaíba;Maranhão;Privado;21
SSBM;Fazenda Lageado;Dois Irmãos do Buriti;Mato Grosso do Sul;Privado;50
SIWT;Fazenda Santa Terezinha I;Santa Terezinha;Mato Grosso;Privado;51
SSBU;Fazenda Baguaçu - Miragem;Porto Murtinho;Mato Grosso do Sul;Privado;50
SDOA;Fazenda Lagoa da Floresta;Barra do Corda;Maranhão;Privado;21
SWEP;Estância Punta Del Este;Sertaneja;Paraná;Privado;41
SIKW;Fazenda Vista Linda ;Mucuri;Bahia;Privado;29
SIRI;Barra Grande;Maraú;Bahia;Privado;29
SJQD;Grupo Shimohira;Formosa do Rio Preto;Bahia;Privado;29
SWLM;Fazenda Mustang II;Candeias do Jamari;Rondônia;Privado;11
SJTH;Fazenda Pôr do Sol;Cristalina;Goiás;Privado;52
SNAY;Fazenda São João;Pontes e Lacerda;Mato Grosso;Privado;51
SWJH;Sementes Beé;Tapejara;Rio Grande do Sul;Privado;43
SWXO;Fazenda Porto Seguro;São Félix do Xingu;Pará;Privado;15
SWDB;Fazenda Barro Preto;Corumbá;Mato Grosso do Sul;Privado;50
SSME;Fazenda Ipiranga;Anastácio;Mato Grosso do Sul;Privado;50
SJBF;Fazenda Santa Bárbara;Manga;Minas Gerais;Privado;31
SDBI;Fazenda Piray;Sete Quedas;Mato Grosso do Sul;Privado;50
SJRP;Grupo Pronorte;Marcelândia;Mato Grosso;Privado;51
SDES;Estância Colorado;Sales Oliveira;São Paulo;Privado;35
SNBJ;Fazenda São Gotardo;Brasnorte;Mato Grosso;Privado;51
SJOJ;Simasa;Açailândia;Maranhão;Privado;21
SBOY;Fazenda São José;Corumbá;Mato Grosso do Sul;Privado;50
SSXC;Fazenda Laguna Porã;Porto Murtinho;Mato Grosso do Sul;Privado;50
SIBV;Fazenda Bela Vista;Nova Alvorada do Sul;Mato Grosso do Sul;Privado;50
SISW;Fazenda Mato Grosso;Campos de Júlio;Mato Grosso;Privado;51
SSKF;Fazenda Santa Fé;Iranduba;Amazonas;Privado;13
SDFC;Fazenda Constância;Altair;São Paulo;Privado;35
SJLS;Marupá;Bonfim;Roraima;Privado;14
SJQJ;Fazenda Fortaleza;Jaborandi;São Paulo;Privado;35
SIKJ;Fazenda JK;Comodoro;Mato Grosso;Privado;51
SIQF;Fazenda Palmital;Morro Agudo;São Paulo;Privado;35
SJBH;Fazenda Canaã;Canarana;Mato Grosso;Privado;51
SDZW;Jonis Pereco;Buritizeiro;Minas Gerais;Privado;31
SNXE;Aero Z Ferrus;Ferreira Gomes;Amapá;Privado;16
SWOS;Fazenda Santa Márcia;Caiapônia;Goiás;Privado;52
SJFL;Fazenda Campo Formoso;Sandolândia;Tocantins;Privado;17
SIYN;Recanto dos Mouras;Afogados da Ingazeira;Pernambuco;Privado;26
SDZO;Waromada;Uiramutã;Roraima;Privado;14
SNAD;Fazenda Águia Branca;Centro Novo do Maranhão;Maranhão;Privado;21
SBOM;Fazenda Santa Maria;Lambari D'Oeste;Mato Grosso;Privado;51
SNZE;Fazenda Santa Zélia;Itaqui;Rio Grande do Sul;Privado;43
SJJO;João de Oliveira Bueno;Monte Alegre de Goiás;Goiás;Privado;52
SNUV;Rancho Bela Vista;São José do Rio Claro;Mato Grosso;Privado;51
SJGZ;Fazenda Araçatuba;Anaurilândia;Mato Grosso do Sul;Privado;50
SJRO;Fazenda Santa Elisa;Auriflama;São Paulo;Privado;35
SNSY;Fazenda São José;Anastácio;Mato Grosso do Sul;Privado;50
SISZ;Fazenda São José;Couto Magalhães;Tocantins;Privado;17
SWMA;Fazenda Córrego do Mato;Figueirão;Mato Grosso do Sul;Privado;50
SJGJ;Sítio São Jorge;Itapeva;São Paulo;Privado;35
SSCJ;Fazenda Celeiro;Rio Brilhante;Mato Grosso do Sul;Privado;50
SWCU;Fazenda Curuá;Altamira;Pará;Privado;15
SSXF;Fátima do Sul;Fátima do Sul;Mato Grosso do Sul;Privado;50
SDIC;Fazenda Capão Seco;Formiga;Minas Gerais;Privado;31
SNON;André Textor;Montividiu;Goiás;Privado;52
SJTM;Santa Cecília;Mirandópolis;São Paulo;Privado;35
SWZA;Agrosan;Juara;Mato Grosso;Privado;51
SNCL;Lorenzo;Cairu;Bahia;Privado;29
SWYX;Horizonte Azul;Gaúcha do Norte;Mato Grosso;Privado;51
SDZH;Fazenda Santa Helena;Pindamonhangaba;São Paulo;Privado;35
SDRA;Fazenda das Represas;São Miguel Arcanjo;São Paulo;Privado;35
SJTR;Fazenda Timbaúba I;Aurora do Tocantins;Tocantins;Privado;17
SJHX;Fazenda Ouro Verde;Unaí;Minas Gerais;Privado;31
SNNQ;Fazenda Mina de Ouro;Paranatinga;Mato Grosso;Privado;51
SNOG;Ceará Mirim;Ceará-Mirim;Rio Grande do Norte;Privado;24
SNEZ;Fazenda Palmeira do Capim;Novo Brasil;Goiás;Privado;52
SJUB;Fazenda Rio Azul;Vila Bela da Santíssima Trindade;Mato Grosso;Privado;51
SWBT;Fazenda Tupi;Nova Andradina;Mato Grosso do Sul;Privado;50
SNFG;Pista Fogoió;Itaituba;Pará;Privado;15
SJDM;Fazenda Jarinã;Peixoto de Azevedo;Mato Grosso;Privado;51
SWIX;JPO;Sorriso;Mato Grosso;Privado;51
SWJB;Fazenda Jubá;Barra do Bugres;Mato Grosso;Privado;51
SNOK;Fazenda Chão de Estrelas;Aurora do Pará;Pará;Privado;15
SJSN;Fazenda Carvalho;São Luiz do Norte;Goiás;Privado;52
SSTA;Fazenda Santa Cecília II;Corumbá;Mato Grosso do Sul;Privado;50
SSFH;Vale dos Dinossauros;Uberaba;Minas Gerais;Privado;31
SSQU;Fazenda Alegrete - Retiro Carandá;Aquidauana;Mato Grosso do Sul;Privado;50
SNEL;Fazenda Joá;Caarapó;Mato Grosso do Sul;Privado;50
SIYX;Fazenda Tereré;Porto Murtinho;Mato Grosso do Sul;Privado;50
SWKF;Fazenda Furnas do Sararé;Pontes e Lacerda;Mato Grosso;Privado;51
SDNY;Fazenda Ponte Serrada;Campo Novo do Parecis;Mato Grosso;Privado;51
SWRS;Fazenda Santa Mônica;Rondonópolis;Mato Grosso;Privado;51
SWTG;Fazenda Santa Marina;Santo Antônio do Aracanguá;São Paulo;Privado;35
SJKZ;Estevão;Uiramutã;Roraima;Privado;14
SNYL;Fazenda Morro Alto;Nova Canaã do Norte;Mato Grosso;Privado;51
SSDX;Fazenda da Coxilha;Camaquã;Rio Grande do Sul;Privado;43
SWBV;Auaris;Amajari;Roraima;Privado;14
SJPI;Porto Bonito;Itaquiraí;Mato Grosso do Sul;Privado;50
SDAR;Fazenda Agrovera;Porto dos Gaúchos;Mato Grosso;Privado;51
SDLZ;Campo Verde;Campo Verde;Mato Grosso;Privado;51
SDKC;Fazenda São Lucas;Gália;São Paulo;Privado;35
SDAF;Fazenda Palmeiras;Analândia;São Paulo;Privado;35
SINS;Fazenda Grupo Nissey;Cáceres;Mato Grosso;Privado;51
SWZO;Fazenda Lagoa Funda;Campo Verde;Mato Grosso;Privado;51
SJDU;Nossa Senhora do Loreto;Uruguaiana;Rio Grande do Sul;Privado;43
SJNK;Fazenda Três Perobas;Santa Luzia D'Oeste;Rondônia;Privado;11
SJZN;Fazenda Cima;Sapezal;Mato Grosso;Privado;51
SDAN;Fazenda Santo Ângelo;Brotas;São Paulo;Privado;35
